ID;FLG_DEF_6M;Macro Area;Settore
18471;0;Centro ;Imprese private
18472;0;Centro ;Imprese private
18473;0;Centro ;Imprese private
18474;0;Centro ;Imprese private
18475;1;Nord;Imprese private
18476;0;Centro ;Imprese private
18477;0;Centro ;Imprese private
18478;0;Centro ;Imprese private
18479;1;Centro ;Imprese private
18480;1;Centro ;Imprese private
18481;0;Nord;Imprese private
18482;0;Centro ;Imprese private
18483;0;Centro ;Imprese private
18484;0;Centro ;Imprese private
18485;0;Centro ;Imprese private
18486;0;Centro ;Artigianato e piccole imprese
18487;0;Centro ;Imprese private
18488;0;Centro ;Imprese private
18489;0;Centro ;Imprese private
18490;1;Centro ;Imprese private
18491;0;Centro ;Imprese private
18492;0;Sud & Isole;Imprese private
18493;0;Centro ;Imprese private
18494;1;Centro ;Imprese private
18495;0;Centro ;Imprese private
18496;0;Centro ;Imprese private
18497;0;Centro ;Imprese private
18498;1;Centro ;Imprese private
18499;0;Centro ;Imprese private
18500;0;Centro ;Imprese private
18501;0;Centro ;Imprese private
18502;1;Nord;Imprese private
18503;0;Centro ;Imprese private
18504;0;Centro ;Imprese private
18505;0;Centro ;Imprese private
18506;0;Centro ;Imprese private
18507;0;Sud & Isole;Imprese private
18508;1;Centro ;Imprese private
18509;1;Centro ;Imprese private
18510;0;Centro ;Imprese private
18511;0;Nord;Imprese private
18512;0;Centro ;Imprese private
18513;0;Nord;Imprese private
18514;0;Nord;Imprese private
18515;1;Nord;Imprese private
18516;0;Nord;Imprese private
18517;0;Centro ;Imprese private
18518;0;Nord;Imprese private
18519;0;Centro ;Imprese private
18520;1;Nord;Imprese private
18521;0;Centro ;Imprese private
18522;0;Centro ;Imprese private
18523;0;Centro ;Imprese private
18524;0;Centro ;Imprese private
18525;0;Centro ;Imprese private
18526;0;Centro ;Imprese private
18527;0;Centro ;Imprese private
18528;0;Centro ;Imprese private
18529;0;Nord;Imprese private
18530;0;Centro ;Imprese private
18531;0;Centro ;Imprese private
18532;1;Centro ;Imprese private
18533;0;Centro ;Imprese private
18534;0;Centro ;Imprese private
18535;0;Centro ;Imprese private
18536;1;Centro ;Imprese private
18537;0;Nord;Imprese private
18538;1;Centro ;Imprese private
18539;0;Centro ;Imprese private
18540;0;Centro ;Imprese private
18541;0;Nord;Imprese private
18542;0;Nord;Imprese private
18543;0;Nord;Imprese private
18544;0;Sud & Isole;Imprese private
18545;1;Nord;Imprese private
18546;0;Nord;Imprese private
18547;1;Nord;Imprese private
18548;1;Centro ;Imprese private
18549;0;Sud & Isole;Imprese private
18550;0;Centro ;Imprese private
18551;1;Sud & Isole;Imprese private
18552;0;Centro ;Imprese private
18553;0;Centro ;Imprese private
18554;0;Nord;Imprese private
18555;0;Centro ;Artigianato e piccole imprese
18556;0;Sud & Isole;Imprese private
18557;0;Centro ;Imprese private
18558;0;Sud & Isole;Imprese private
18559;0;Sud & Isole;Imprese private
18560;0;Sud & Isole;Imprese private
18561;0;Sud & Isole;Imprese private
18562;0;Centro ;Imprese private
18563;0;Centro ;Imprese private
18564;0;Centro ;Imprese private
18565;0;Sud & Isole;Imprese private
18566;0;Centro ;Imprese private
18567;1;Centro ;Imprese private
18568;0;Centro ;Finanzarie
18569;0;Centro ;Imprese private
18570;0;Centro ;Imprese private
18571;0;Centro ;Imprese private
18572;1;Centro ;Imprese private
18573;0;Sud & Isole;Imprese private
18574;0;Centro ;Imprese private
18575;0;Centro ;Imprese private
18576;0;Sud & Isole;Imprese private
18577;1;Centro ;Imprese private
18578;0;Centro ;Imprese private
18579;0;Centro ;Imprese private
18580;1;Centro ;Imprese private
18581;0;Centro ;Imprese private
18582;0;Centro ;Imprese private
18583;0;Nord;Imprese private
18584;0;Centro ;Imprese private
18585;0;Nord;Imprese private
18586;0;Sud & Isole;Imprese private
18587;0;Sud & Isole;Imprese private
18588;0;Sud & Isole;Imprese private
18589;0;Centro ;Imprese private
18590;0;Nord;Imprese private
18591;0;Sud & Isole;Imprese private
18592;1;Centro ;Imprese private
18593;1;Centro ;Imprese private
18594;0;Sud & Isole;Imprese private
18595;0;Sud & Isole;Imprese private
18596;0;Centro ;Imprese private
18597;0;Sud & Isole;Imprese private
18598;0;Sud & Isole;Imprese private
18599;0;Centro ;Imprese private
18600;0;Nord;Imprese private
18601;1;Centro ;Imprese private
18602;0;Centro ;Imprese private
18603;0;Sud & Isole;Imprese private
18604;0;Centro ;Imprese private
18605;0;Centro ;Imprese private
18606;0;Centro ;Imprese private
18607;0;Sud & Isole;Imprese private
18608;1;Sud & Isole;Imprese private
18609;0;Centro ;Imprese private
18610;0;Nord;Imprese private
18611;0;Sud & Isole;Imprese private
18612;0;Centro ;Imprese private
18613;0;Sud & Isole;Imprese private
18614;0;Centro ;Imprese private
18615;0;Centro ;Imprese private
18616;0;Sud & Isole;Imprese private
18617;0;Nord;Imprese private
18618;0;Nord;Imprese private
18619;0;Sud & Isole;Imprese private
18620;0;Centro ;Artigianato e piccole imprese
18621;1;Centro ;Imprese private
18622;1;Sud & Isole;Imprese private
18623;0;Sud & Isole;Imprese private
18624;0;Centro ;Imprese private
18625;1;Centro ;Imprese private
18626;0;Centro ;Imprese private
18627;0;Sud & Isole;Imprese private
18628;0;Centro ;Artigianato e piccole imprese
18629;0;Centro ;Imprese private
18630;0;Nord;Imprese private
18631;0;Centro ;Imprese private
18632;1;Nord;Imprese private
18633;0;Centro ;Imprese private
18634;0;Sud & Isole;Imprese private
18635;0;Nord;Imprese private
18636;0;Nord;Imprese private
18637;0;Nord;Imprese private
18638;0;Centro ;Imprese private
18639;0;Nord;Imprese private
18640;0;Nord;Imprese private
18641;1;Nord;Imprese private
18642;0;Sud & Isole;Imprese private
18643;0;Nord;Imprese private
18644;0;Centro ;Imprese private
18645;0;Centro ;Imprese private
18646;0;Sud & Isole;Imprese private
18647;0;Sud & Isole;Imprese private
18648;1;Centro ;Imprese private
18649;0;Sud & Isole;Imprese private
18650;1;Sud & Isole;Imprese private
18651;0;Nord;Imprese private
18652;1;Sud & Isole;Imprese private
18653;0;Nord;Artigianato e piccole imprese
18654;0;Centro ;Imprese private
18655;0;Sud & Isole;Imprese private
18656;0;Nord;Imprese private
18657;0;Centro ;Imprese private
18658;0;Sud & Isole;Imprese private
18659;1;Sud & Isole;Imprese private
18660;1;Centro ;Imprese private
18661;0;Centro ;Imprese private
18662;0;Sud & Isole;Imprese private
18663;0;Sud & Isole;Imprese private
18664;0;Sud & Isole;Imprese private
18665;1;Sud & Isole;Imprese private
18666;0;Sud & Isole;Imprese private
18667;1;Sud & Isole;Imprese private
18668;0;Sud & Isole;Imprese private
18669;0;Sud & Isole;Imprese private
18670;0;Sud & Isole;Imprese private
18671;0;Sud & Isole;Imprese private
18672;0;Sud & Isole;Imprese private
18673;0;Nord;Imprese private
18674;1;Sud & Isole;Imprese private
18675;1;Sud & Isole;Imprese private
18676;0;Sud & Isole;Imprese private
18677;1;Sud & Isole;Imprese private
18678;1;Sud & Isole;Imprese private
18679;0;Sud & Isole;Imprese private
18680;0;Sud & Isole;Imprese private
18681;0;Sud & Isole;Imprese private
18682;0;Sud & Isole;Imprese private
18683;0;Sud & Isole;Imprese private
18684;0;Centro ;Imprese private
18685;0;Sud & Isole;Imprese private
18686;0;Centro ;Imprese private
18687;0;Sud & Isole;Imprese private
18688;0;Centro ;Imprese private
18689;0;Centro ;Imprese private
18690;0;Centro ;Imprese private
18691;0;Centro ;Imprese private
18692;0;Centro ;Imprese private
18693;0;Centro ;Imprese private
18694;0;Centro ;Imprese private
18695;0;Sud & Isole;Imprese private
18696;0;Nord;Imprese private
18697;0;Sud & Isole;Imprese private
18698;1;Sud & Isole;Imprese private
18699;0;Sud & Isole;Artigianato e piccole imprese
18700;0;Centro ;Imprese private
18701;1;Centro ;Imprese private
18702;1;Sud & Isole;Imprese private
18703;0;Centro ;Imprese private
18704;0;Centro ;Imprese private
18705;0;Nord;Imprese private
18706;1;Centro ;Imprese private
18707;0;Centro ;Imprese private
18708;0;Sud & Isole;Imprese private
18709;0;Centro ;Imprese private
18710;0;Sud & Isole;Imprese private
18711;0;Centro ;Imprese private
18712;0;Sud & Isole;Imprese private
18713;0;Nord;Imprese private
18714;0;Nord;Imprese private
18715;0;Nord;Imprese private
18716;1;Nord;Imprese private
18717;0;Nord;Imprese private
18718;0;Nord;Imprese private
18719;0;Nord;Imprese private
18720;1;Nord;Imprese private
18721;0;Nord;Imprese private
18722;0;Nord;Imprese private
18723;0;Nord;Imprese private
18724;0;Nord;Imprese private
18725;0;Nord;Imprese private
18726;0;Nord;Imprese private
18727;0;Centro ;Imprese private
18728;0;Centro ;Imprese private
18729;0;Centro ;Imprese private
18730;0;Centro ;Imprese private
18731;0;Nord;Imprese private
18732;0;Nord;Imprese private
18733;0;Centro ;Artigianato e piccole imprese
18734;0;Sud & Isole;Imprese private
18735;1;Nord;Imprese private
18736;1;Sud & Isole;Imprese private
18737;0;Sud & Isole;Imprese private
18738;0;Centro ;Imprese private
18739;0;Nord;Imprese private
18740;0;Sud & Isole;Imprese private
18741;0;Sud & Isole;Imprese private
18742;0;Centro ;Imprese private
18743;1;Nord;Imprese private
18744;0;Nord;Imprese private
18745;0;Centro ;Imprese private
18746;0;Centro ;Imprese private
18747;1;Centro ;Imprese private
18748;0;Centro ;Imprese private
18749;0;Centro ;Imprese private
18750;0;Sud & Isole;Imprese private
18751;0;Centro ;Imprese private
18752;0;Nord;Imprese private
18753;1;Nord;Imprese private
18754;1;Sud & Isole;Imprese private
18755;0;Centro ;Imprese private
18756;0;Centro ;Imprese private
18757;0;Centro ;Imprese private
18758;0;Centro ;Imprese private
18759;0;Sud & Isole;Imprese private
18760;0;Nord;Imprese private
18761;0;Centro ;Imprese private
18762;0;Centro ;Imprese private
18763;1;Centro ;Imprese private
18764;0;Centro ;Imprese private
18765;1;Centro ;Imprese private
18766;0;Nord;Imprese private
18767;0;Centro ;Imprese private
18768;0;Nord;Imprese private
18769;0;Nord;Imprese private
18770;0;Centro ;Imprese private
18771;0;Nord;Imprese private
18772;0;Centro ;Imprese private
18773;0;Centro ;Imprese private
18774;1;Centro ;Imprese private
18775;0;Centro ;Imprese private
18776;0;Nord;Imprese private
18777;1;Sud & Isole;Imprese private
18778;0;Centro ;Imprese private
18779;0;Centro ;Imprese private
18780;0;Centro ;Imprese private
18781;0;Nord;Imprese private
18782;0;Centro ;Imprese private
18783;0;Centro ;Imprese private
18784;0;Centro ;Imprese private
18785;0;Centro ;Imprese private
18786;0;Centro ;Imprese private
18787;1;Centro ;Imprese private
18788;0;Nord;Imprese private
18789;0;Nord;Imprese private
18790;0;Centro ;Imprese private
18791;1;Centro ;Imprese private
18792;1;Sud & Isole;Imprese private
18793;1;Centro ;Imprese private
18794;0;Sud & Isole;Imprese private
18795;0;Centro ;Imprese private
18796;0;Nord;Imprese private
18797;1;Sud & Isole;Imprese private
18798;0;Nord;Imprese private
18799;0;Centro ;Imprese private
18800;0;Centro ;Imprese private
18801;1;Centro ;Imprese private
18802;0;Nord;Imprese private
18803;0;Sud & Isole;Imprese private
18804;0;Sud & Isole;Imprese private
18805;0;Centro ;Imprese private
18806;0;Centro ;Imprese private
18807;1;Sud & Isole;Imprese private
18808;1;Nord;Imprese private
18809;1;Sud & Isole;Imprese private
18810;0;Centro ;Imprese private
18811;1;Centro ;Imprese private
18812;0;Centro ;Imprese private
18813;0;Centro ;Imprese private
18814;0;Centro ;Imprese private
18815;0;Nord;Imprese private
18816;1;Centro ;Imprese private
18817;0;Nord;Imprese private
18818;0;Centro ;Imprese private
18819;0;Sud & Isole;Imprese private
18820;0;Centro ;Imprese private
18821;1;Nord;Imprese private
18822;0;Centro ;Imprese private
18823;0;Centro ;Imprese private
18824;0;Sud & Isole;Imprese private
18825;0;Sud & Isole;Imprese private
18826;0;Sud & Isole;Imprese private
18827;0;Sud & Isole;Imprese private
18828;1;Centro ;Imprese private
18829;1;Sud & Isole;Imprese private
18830;0;Centro ;Imprese private
18831;0;Nord;Imprese private
18832;0;Sud & Isole;Imprese private
18833;0;Nord;Imprese private
18834;0;Sud & Isole;Imprese private
18835;0;Centro ;Imprese private
18836;1;Centro ;Imprese private
18837;0;Centro ;Imprese private
18838;0;Centro ;Imprese private
18839;0;Nord;Imprese private
18840;0;Centro ;Imprese private
18841;0;Centro ;Imprese private
18842;0;Nord;Artigianato e piccole imprese
18843;0;Nord;Imprese private
18844;0;Nord;Imprese private
18845;0;Centro ;Amministrazioni locali e imprese pubbliche
18846;1;Sud & Isole;Imprese private
18847;0;Centro ;Imprese private
18848;1;Sud & Isole;Imprese private
18849;1;Centro ;Imprese private
18850;1;Nord;Imprese private
18851;1;Centro ;Imprese private
18852;0;Centro ;Imprese private
18853;0;Nord;Imprese private
18854;1;Centro ;Imprese private
18855;0;Centro ;Imprese private
18856;0;Centro ;Imprese private
18857;1;Centro ;Imprese private
18858;0;Nord;Imprese private
18859;0;Sud & Isole;Imprese private
18860;0;Centro ;Imprese private
18861;0;Sud & Isole;Imprese private
18862;0;Sud & Isole;Imprese private
18863;1;Sud & Isole;Imprese private
18864;0;Centro ;Imprese private
18865;0;Nord;Imprese private
18866;0;Centro ;Imprese private
18867;0;Sud & Isole;Imprese private
18868;0;Sud & Isole;Imprese private
18869;0;Centro ;Imprese private
18870;0;Centro ;Imprese private
18871;0;Sud & Isole;Imprese private
18872;1;Nord;Imprese private
18873;1;Sud & Isole;Imprese private
18874;0;Nord;Imprese private
18875;0;Centro ;Imprese private
18876;0;Nord;Imprese private
18877;0;Centro ;Imprese private
18878;0;Centro ;Imprese private
18879;1;Sud & Isole;Imprese private
18880;0;Centro ;Imprese private
18881;0;Sud & Isole;Imprese private
18882;0;Centro ;Artigianato e piccole imprese
18883;0;Centro ;Imprese private
18884;0;Centro ;Imprese private
18885;1;Nord;Imprese private
18886;0;Centro ;Imprese private
18887;0;Sud & Isole;Imprese private
18888;0;Sud & Isole;Imprese private
18889;0;Centro ;Imprese private
18890;0;Nord;Imprese private
18891;1;Sud & Isole;Imprese private
18892;0;Nord;Imprese private
18893;0;Sud & Isole;Imprese private
18894;0;Sud & Isole;Imprese private
18895;1;Nord;Imprese private
18896;0;Nord;Imprese private
18897;0;Nord;Imprese private
18898;0;Nord;Imprese private
18899;0;Centro ;Imprese private
18900;0;Nord;Imprese private
18901;0;Nord;Imprese private
18902;0;Sud & Isole;Imprese private
18903;0;Nord;Imprese private
18904;0;Nord;Imprese private
18905;0;Nord;Imprese private
18906;0;Nord;Imprese private
18907;0;Nord;Imprese private
18908;0;Nord;Imprese private
18909;0;Sud & Isole;Imprese private
18910;0;Nord;Imprese private
18911;1;Nord;Imprese private
18912;0;Nord;Imprese private
18913;0;Nord;Imprese private
18914;0;Sud & Isole;Imprese private
18915;0;Centro ;Imprese private
18916;0;Centro ;Imprese private
18917;0;Nord;Imprese private
18918;0;Nord;Imprese private
18919;0;Nord;Imprese private
18920;0;Centro ;Imprese private
18921;0;Nord;Imprese private
18922;0;Sud & Isole;Imprese private
18923;0;Sud & Isole;Imprese private
18924;0;Nord;Imprese private
18925;0;Nord;Imprese private
18926;0;Centro ;Imprese private
18927;0;Centro ;Imprese private
18928;0;Centro ;Imprese private
18929;0;Centro ;Imprese private
18930;0;Centro ;Imprese private
18931;0;Sud & Isole;Imprese private
18932;0;Sud & Isole;Imprese private
18933;1;Sud & Isole;Imprese private
18934;0;Centro ;Imprese private
18935;0;Sud & Isole;Imprese private
18936;0;Nord;Imprese private
18937;0;Centro ;Imprese private
18938;1;Centro ;Imprese private
18939;0;Nord;Imprese private
18940;0;Nord;Imprese private
18941;0;Centro ;Imprese private
18942;0;Centro ;Imprese private
18943;0;Nord;Imprese private
18944;0;Sud & Isole;Imprese private
18945;1;Centro ;Imprese private
18946;0;Nord;Imprese private
18947;0;Sud & Isole;Imprese private
18948;0;Sud & Isole;Imprese private
18949;1;Nord;Imprese private
18950;0;Nord;Imprese private
18951;0;Sud & Isole;Imprese private
18952;0;Centro ;Imprese private
18953;1;Sud & Isole;Imprese private
18954;0;Nord;Imprese private
18955;0;Centro ;Imprese private
18956;0;Centro ;Imprese private
18957;0;Centro ;Imprese private
18958;0;Sud & Isole;Imprese private
18959;0;Sud & Isole;Imprese private
18960;1;Centro ;Imprese private
18961;0;Centro ;Imprese private
18962;0;Nord;Imprese private
18963;0;Nord;Imprese private
18964;0;Nord;Imprese private
18965;1;Centro ;Imprese private
18966;0;Centro ;Imprese private
18967;0;Nord;Imprese private
18968;0;Sud & Isole;Imprese private
18969;0;Sud & Isole;Imprese private
18970;0;Nord;Imprese private
18971;0;Nord;Artigianato e piccole imprese
18972;0;Sud & Isole;Imprese private
18973;0;Nord;Imprese private
18974;0;Nord;Imprese private
18975;1;Centro ;Imprese private
18976;0;Centro ;Imprese private
18977;0;Sud & Isole;Imprese private
18978;1;Nord;Imprese private
